Date,Id,Player1,Player1Region,Player1Race,Player2,Player2Region,Player2Race,Score1,Score2
Thursday October 6 2016,143594,Revolver,Russian Federation,Zerg,Bly,Ukraine,Zerg,0,2
Thursday October 6 2016,143592,GungFuBanda,Germany,Protoss,Bly,Ukraine,Zerg,0,2
Thursday October 6 2016,143600,Serral,Finland,Zerg,Revolver,Russian Federation,Zerg,2,0
Friday October 7 2016,143697,TomikuS,Czech Republic,Zerg,Snute,Norway,Zerg,0,2
Friday October 7 2016,143700,TomikuS,Czech Republic,Zerg,Nerchio,Poland,Zerg,1,2
Friday October 7 2016,143699,Snute,Norway,Zerg,DeMuslim,United Kingdom,Terran,1,2
Friday October 7 2016,143698,MarineLorD,France,Terran,Nerchio,Poland,Zerg,0,2
Friday October 7 2016,143693,Nerchio,Poland,Zerg,Snute,Norway,Zerg,1,2
Friday October 7 2016,143695,MarineLorD,France,Terran,Snute,Norway,Zerg,2,0
Friday October 7 2016,143692,MarineLorD,France,Terran,DeMuslim,United Kingdom,Terran,2,1
Friday October 7 2016,143696,DeMuslim,United Kingdom,Terran,Nerchio,Poland,Zerg,0,2
Friday October 7 2016,143701,TomikuS,Czech Republic,Zerg,MarineLorD,France,Terran,0,2
Friday October 7 2016,143704,LilleKanin,Denmark,Terran,NightenD,Romania,Protoss,1,2
Friday October 7 2016,143703,Strange,Russian Federation,Protoss,Kas,Ukraine,Terran,0,2
Friday October 7 2016,143694,TomikuS,Czech Republic,Zerg,DeMuslim,United Kingdom,Terran,0,2
Friday October 7 2016,143705,Elazer,Poland,Zerg,Kas,Ukraine,Terran,2,0
Friday October 7 2016,143706,NightenD,Romania,Protoss,Strange,Russian Federation,Protoss,1,2
Friday October 7 2016,143707,LilleKanin,Denmark,Terran,Kas,Ukraine,Terran,0,2
Friday October 7 2016,143708,Elazer,Poland,Zerg,Strange,Russian Federation,Protoss,2,0
Friday October 7 2016,143710,LilleKanin,Denmark,Terran,Strange,Russian Federation,Protoss,2,0
Friday October 7 2016,143702,Elazer,Poland,Zerg,NightenD,Romania,Protoss,2,0
Friday October 7 2016,143709,Kas,Ukraine,Terran,NightenD,Romania,Protoss,0,2
Friday October 7 2016,143711,LilleKanin,Denmark,Terran,Elazer,Poland,Zerg,1,2
Saturday October 8 2016,144286,Nerchio,Poland,Zerg,Harstem,Netherlands,Protoss,3,0
Saturday October 8 2016,144287,Namshar,Sweden,Zerg,DeMuslim,United Kingdom,Terran,3,1
Saturday October 8 2016,144278,MarineLorD,France,Terran,Kas,Ukraine,Terran,3,0
Saturday October 8 2016,144285,Beastyqt,Serbia,Terran,MarineLorD,France,Terran,3,1
Saturday October 8 2016,144284,ShoWTimE.,Germany,Protoss,Bly,Ukraine,Zerg,3,0
Saturday October 8 2016,144288,Elazer,Poland,Zerg,ShoWTimE.,Germany,Protoss,3,0
Sunday October 9 2016,144289,Beastyqt,Serbia,Terran,Nerchio,Poland,Zerg,1,3
Sunday October 9 2016,144290,Namshar,Sweden,Zerg,Elazer,Poland,Zerg,1,3
Sunday October 9 2016,144292,Beastyqt,Serbia,Terran,Namshar,Sweden,Zerg,3,2
Sunday October 9 2016,144291,Nerchio,Poland,Zerg,Elazer,Poland,Zerg,4,1
Tuesday October 11 2016,144873,Chick,China,Terran,puCK,United States,Protoss,2,0
Tuesday October 11 2016,144874,SilkySC2,China,Zerg,Stork,Korea Republic of,Protoss,2,0
Tuesday October 11 2016,144875,SilkySC2,China,Zerg,Chick,China,Terran,1,2
Tuesday October 11 2016,144876,Stork,Korea Republic of,Protoss,puCK,United States,Protoss,2,0
Tuesday October 11 2016,144877,SilkySC2,China,Zerg,Stork,Korea Republic of,Protoss,1,2
Wednesday October 12 2016,144878,Ein.,China,Terran,iaguz,Australia,Terran,2,0
Wednesday October 12 2016,144879,TooDming,China,Zerg,Polt,Korea Republic of,Terran,2,1
Wednesday October 12 2016,144880,Ein.,China,Terran,TooDming,China,Zerg,1,2
Wednesday October 12 2016,144881,iaguz,Australia,Terran,Polt,Korea Republic of,Terran,2,0
Wednesday October 12 2016,144882,Ein.,China,Terran,iaguz,Australia,Terran,2,0
Thursday October 13 2016,144883,Cyan,China,Protoss,MaSa,Canada,Terran,2,0
Thursday October 13 2016,144884,iAsonu,China,Zerg,Neeb,United States,Terran,0,2
Thursday October 13 2016,144885,Cyan,China,Protoss,Neeb,United States,Terran,0,2
Thursday October 13 2016,144887,Cyan,China,Protoss,iAsonu,China,Zerg,2,0
Thursday October 13 2016,144886,MaSa,Canada,Terran,iAsonu,China,Zerg,0,2
Friday October 14 2016,144888,TIME.sc2,China,Terran,TRUE,Korea Republic of,Zerg,2,1
Friday October 14 2016,144889,Punk,China,Zerg,Hydra,Korea Republic of,Zerg,2,1
Friday October 14 2016,144890,TIME.sc2,China,Terran,Punk,China,Zerg,0,2
Friday October 14 2016,144891,TRUE,Korea Republic of,Zerg,Hydra,Korea Republic of,Zerg,2,0
Friday October 14 2016,144892,TRUE,Korea Republic of,Zerg,TIME.sc2,China,Terran,2,1
Monday October 17 2016,145434,Chick,China,Terran,Ein.,China,Terran,2,3
Monday October 17 2016,145435,Neeb,United States,Terran,TRUE,Korea Republic of,Zerg,2,3
Monday October 17 2016,145441,Neeb,United States,Terran,Chick,China,Terran,0,3
Tuesday October 18 2016,145436,TooDming,China,Zerg,Stork,Korea Republic of,Protoss,3,1
Tuesday October 18 2016,145437,Punk,China,Zerg,Cyan,China,Protoss,3,0
Wednesday October 19 2016,145438,Ein.,China,Terran,TRUE,Korea Republic of,Zerg,2,3
Wednesday October 19 2016,145439,TooDming,China,Zerg,Punk,China,Zerg,3,0
Thursday October 20 2016,145442,Stork,Korea Republic of,Protoss,Cyan,China,Protoss,3,0
Friday October 21 2016,145443,Punk,China,Zerg,Chick,China,Terran,3,1
Friday October 21 2016,145444,Ein.,China,Terran,Stork,Korea Republic of,Protoss,1,3
Friday October 21 2016,146055,NoRegreT,Canada,Zerg,Neeb,United States,Terran,1,2
Friday October 21 2016,146054,Cham,Mexico,Zerg,DominiC,Uruguay,Protoss,2,0
Friday October 21 2016,146053,eGGz,Colombia,Zerg,Kelazhur,Brazil,Terran,0,2
Friday October 21 2016,146048,Neeb,United States,Terran,Cham,Mexico,Zerg,2,1
Friday October 21 2016,146049,DominiC,Uruguay,Protoss,Kelazhur,Brazil,Terran,0,2
Friday October 21 2016,146047,eGGz,Colombia,Zerg,NoRegreT,Canada,Zerg,1,2
Friday October 21 2016,146086,Ryu.sc2,Peru,Zerg,SpeCial.Sc2,Mexico,Terran,0,2
Friday October 21 2016,146087,EGG.,Argentina,,Erik,Brazil,Zerg,0,2
Friday October 21 2016,146091,Scarlett,Canada,Zerg,Erik,Brazil,Zerg,2,0
Friday October 21 2016,146092,Ryu.sc2,Peru,Zerg,EGG.,Argentina,,2,1
Saturday October 22 2016,146094,Scarlett,Canada,Zerg,EGG.,Argentina,,2,0
Saturday October 22 2016,146093,Erik,Brazil,Zerg,SpeCial.Sc2,Mexico,Terran,0,2
Saturday October 22 2016,145440,TRUE,Korea Republic of,Zerg,TooDming,China,Zerg,2,3
Saturday October 22 2016,145445,Punk,China,Zerg,Stork,Korea Republic of,Protoss,3,2
Saturday October 22 2016,146042,Kelazhur,Brazil,Terran,Neeb,United States,Protoss,0,2
Saturday October 22 2016,146043,Cham,Mexico,Zerg,NoRegreT,Canada,Zerg,2,0
Saturday October 22 2016,146041,eGGz,Colombia,Zerg,DominiC,Uruguay,Protoss,2,1
Saturday October 22 2016,146052,Neeb,United States,Terran,DominiC,Uruguay,Protoss,2,0
Saturday October 22 2016,146051,NoRegreT,Canada,Zerg,Kelazhur,Brazil,Terran,1,2
Saturday October 22 2016,146044,eGGz,Colombia,Zerg,Neeb,United States,Terran,0,2
Saturday October 22 2016,146045,DominiC,Uruguay,Protoss,NoRegreT,Canada,Zerg,1,2
Saturday October 22 2016,146050,eGGz,Colombia,Zerg,Cham,Mexico,Zerg,0,2
Saturday October 22 2016,146046,Kelazhur,Brazil,Terran,Cham,Mexico,Zerg,2,1
Saturday October 22 2016,146095,Scarlett,Canada,Zerg,Ryu.sc2,Peru,Zerg,2,0
Saturday October 22 2016,146088,Scarlett,Canada,Zerg,SpeCial.Sc2,Mexico,Terran,0,2
Saturday October 22 2016,146090,SpeCial.Sc2,Mexico,Terran,EGG.,Argentina,,2,0
Saturday October 22 2016,146089,Ryu.sc2,Peru,Zerg,Erik,Brazil,Zerg,1,2
Sunday October 23 2016,145446,TRUE,Korea Republic of,Zerg,Punk,China,Zerg,3,0
Sunday October 23 2016,145447,TooDming,China,Zerg,TRUE,Korea Republic of,Zerg,0,4
Sunday October 23 2016,146201,Scarlett,Canada,Zerg,Cham,Mexico,Zerg,3,1
Sunday October 23 2016,146203,Kelazhur,Brazil,Terran,Erik,Brazil,Zerg,3,0
Sunday October 23 2016,146205,SpeCial.Sc2,Mexico,Terran,Kelazhur,Brazil,Terran,3,1
Sunday October 23 2016,146204,Neeb,United States,Terran,Scarlett,Canada,Zerg,1,3
Sunday October 23 2016,146206,Scarlett,Canada,Zerg,SpeCial.Sc2,Mexico,Terran,4,3
Sunday October 23 2016,146207,Neeb,United States,Protoss,Kelazhur,Brazil,Terran,3,2
Thursday October 27 2016,146661,Dark.Sc2,Korea Republic of,Zerg,PtitDrogo,France,Protoss,2,0
Thursday October 27 2016,146662,Stats,Korea Republic of,Protoss,Snute,Norway,Zerg,2,1
Thursday October 27 2016,146667,Neeb,United States,Protoss,Patience,Korea Republic of,Protoss,2,1
Thursday October 27 2016,146668,Zest,Korea Republic of,Protoss,TRUE,Korea Republic of,Zerg,2,1
Thursday October 27 2016,146664,PtitDrogo,France,Protoss,Snute,Norway,Zerg,2,1
Thursday October 27 2016,146670,Patience,Korea Republic of,Protoss,TRUE,Korea Republic of,Zerg,2,0
Friday October 28 2016,146673,ShoWTimE.,Germany,Protoss,Dear,Korea Republic of,Protoss,2,0
Friday October 28 2016,146674,ByuN,Korea Republic of,Terran,viOLet,Korea Republic of,Zerg,2,0
Friday October 28 2016,146679,Solar,Korea Republic of,Zerg,Elazer,Poland,Zerg,1,2
Friday October 28 2016,146680,TY,Korea Republic of,Terran,Nerchio,Poland,Zerg,2,1
Friday October 28 2016,146676,Dear,Korea Republic of,Protoss,viOLet,Korea Republic of,Zerg,2,1
Friday October 28 2016,146682,Solar,Korea Republic of,Zerg,Nerchio,Poland,Zerg,1,2
Saturday October 29 2016,146663,Dark.Sc2,Korea Republic of,Zerg,Stats,Korea Republic of,Protoss,2,1
Saturday October 29 2016,146669,Neeb,United States,Protoss,Zest,Korea Republic of,Protoss,1,2
Saturday October 29 2016,146675,ShoWTimE.,Germany,Protoss,ByuN,Korea Republic of,Terran,2,0
Saturday October 29 2016,146681,Elazer,Poland,Zerg,TY,Korea Republic of,Terran,0,2
Sunday October 30 2016,146665,Stats,Korea Republic of,Protoss,PtitDrogo,France,Protoss,2,0
Sunday October 30 2016,146671,Neeb,United States,Protoss,Patience,Korea Republic of,Protoss,2,1
Sunday October 30 2016,146677,ByuN,Korea Republic of,Terran,Dear,Korea Republic of,Protoss,2,0
Sunday October 30 2016,146683,Elazer,Poland,Zerg,Nerchio,Poland,Zerg,2,0
Wednesday November 2 2016,147040,HerO,Korea Republic of,Protoss,soO,Korea Republic of,Zerg,0,3
Thursday November 3 2016,147034,Ryung,Korea Republic of,Terran,HerO,Korea Republic of,Protoss,0,2
Thursday November 3 2016,147035,GuMiho,Korea Republic of,Terran,Losira,Korea Republic of,Zerg,2,0
Thursday November 3 2016,147036,soO,Korea Republic of,Zerg,Super.SC2,Korea Republic of,Protoss,2,1
Thursday November 3 2016,147037,Leenock,Korea Republic of,Zerg,Creator,Korea Republic of,Protoss,0,2
Thursday November 3 2016,147038,HerO,Korea Republic of,Protoss,GuMiho,Korea Republic of,Terran,2,1
Thursday November 3 2016,147039,soO,Korea Republic of,Zerg,Creator,Korea Republic of,Protoss,2,1
Friday November 4 2016,146893,ShoWTimE.,Germany,Protoss,Elazer,Poland,Zerg,1,3
Friday November 4 2016,146894,Dark.Sc2,Korea Republic of,Zerg,Neeb,United States,Protoss,3,0
Friday November 4 2016,146895,TY,Korea Republic of,Terran,ByuN,Korea Republic of,Terran,1,3
Saturday November 5 2016,146896,Zest,Korea Republic of,Protoss,Stats,Korea Republic of,Protoss,2,3
Saturday November 5 2016,146897,Elazer,Poland,Zerg,Dark.Sc2,Korea Republic of,Zerg,0,3
Saturday November 5 2016,146898,ByuN,Korea Republic of,Terran,Stats,Korea Republic of,Protoss,3,1
Sunday November 6 2016,146899,Dark.Sc2,Korea Republic of,Zerg,ByuN,Korea Republic of,Terran,2,4
Thursday November 17 2016,147696,Socke,Germany,Protoss,Namshar,Sweden,Zerg,0,3
Thursday November 17 2016,147695,TY,Korea Republic of,Terran,HateMe,Austria,Zerg,3,1
Thursday November 17 2016,147691,Harstem,Netherlands,Protoss,aLive,Korea Republic of,Terran,1,3
Thursday November 17 2016,147690,Rogue,Korea Republic of,Zerg,Zanster,Sweden,Zerg,3,1
Thursday November 17 2016,147692,Rogue,Korea Republic of,Zerg,aLive,Korea Republic of,Terran,0,3
Thursday November 17 2016,147697,TY,Korea Republic of,Terran,Namshar,Sweden,Zerg,3,2
Thursday November 17 2016,147698,HateMe,Austria,Zerg,Socke,Germany,Protoss,3,2
Thursday November 17 2016,147693,Zanster,Sweden,Zerg,Harstem,Netherlands,Protoss,0,3
Thursday November 17 2016,147694,Rogue,Korea Republic of,Zerg,Harstem,Netherlands,Protoss,3,1
Thursday November 17 2016,147699,Namshar,Sweden,Zerg,HateMe,Austria,Zerg,3,1
Thursday November 17 2016,147700,Stats,Korea Republic of,Protoss,PandaBearMe,United States,Zerg,3,0
Thursday November 17 2016,147701,uThermal,Netherlands,Terran,Scarlett,Canada,Zerg,1,3
Thursday November 17 2016,147705,Patience,Korea Republic of,Protoss,Kelazhur,Brazil,Terran,3,1
Thursday November 17 2016,147706,PtitDrogo,France,Protoss,Lambo,Germany,Zerg,3,0
Thursday November 17 2016,147702,Stats,Korea Republic of,Protoss,Scarlett,Canada,Zerg,3,1
Thursday November 17 2016,147707,PtitDrogo,France,Protoss,Patience,Korea Republic of,Protoss,3,2
Thursday November 17 2016,147703,uThermal,Netherlands,Terran,PandaBearMe,United States,Zerg,3,0
Thursday November 17 2016,147708,Kelazhur,Brazil,Terran,Lambo,Germany,Zerg,3,0
Friday November 18 2016,147704,uThermal,Netherlands,Terran,Scarlett,Canada,Zerg,3,0
Friday November 18 2016,147709,Patience,Korea Republic of,Protoss,Kelazhur,Brazil,Terran,3,0
Friday November 18 2016,147788,Solar,Korea Republic of,Zerg,DeMuslim,United Kingdom,Terran,3,0
Friday November 18 2016,147784,Snute,Norway,Zerg,HeRoMaRinE,Germany,Terran,3,0
Friday November 18 2016,147783,Neeb,United States,Protoss,Stephano,France,Zerg,3,1
Friday November 18 2016,147789,SortOf,Sweden,Zerg,MaNa,Poland,Protoss,3,0
Friday November 18 2016,147785,Snute,Norway,Zerg,Neeb,United States,Protoss,3,0
Friday November 18 2016,147790,Solar,Korea Republic of,Zerg,SortOf,Sweden,Zerg,3,0
Friday November 18 2016,147791,DeMuslim,United Kingdom,Terran,MaNa,Poland,Protoss,3,1
Friday November 18 2016,147786,HeRoMaRinE,Germany,Terran,Stephano,France,Zerg,2,3
Friday November 18 2016,147787,Neeb,United States,Protoss,Stephano,France,Zerg,3,1
Friday November 18 2016,147792,SortOf,Sweden,Zerg,DeMuslim,United Kingdom,Terran,3,0
Friday November 18 2016,147798,Zest,Korea Republic of,Protoss,Dayshi.sc2,France,Terran,3,0
Friday November 18 2016,147799,Elazer,Poland,Zerg,DnS,France,Protoss,3,0
Friday November 18 2016,147798,Zest,Korea Republic of,Protoss,Dayshi.sc2,France,Terran,3,0
Friday November 18 2016,147799,Elazer,Poland,Zerg,DnS,France,Protoss,3,0
Friday November 18 2016,147800,Zest,Korea Republic of,Protoss,Elazer,Poland,Zerg,3,2
Friday November 18 2016,147801,Dayshi.sc2,France,Terran,DnS,France,Protoss,3,1
Friday November 18 2016,147795,sOs.sc2,Korea Republic of,Protoss,TLO,Germany,Zerg,3,0
Friday November 18 2016,147802,Elazer,Poland,Zerg,Dayshi.sc2,France,Terran,3,2
Friday November 18 2016,147796,Bly,Ukraine,Zerg,MarineLorD,France,Terran,0,3
Saturday November 19 2016,147797,TLO,Germany,Zerg,MarineLorD,France,Terran,2,3
Saturday November 19 2016,147954,Solar,Korea Republic of,Zerg,Rogue,Korea Republic of,Zerg,3,1
Saturday November 19 2016,147953,MarineLorD,France,Terran,Snute,Norway,Zerg,1,3
Saturday November 19 2016,147950,PtitDrogo,France,Protoss,aLive,Korea Republic of,Terran,1,3
Saturday November 19 2016,147949,aLive,Korea Republic of,Terran,SortOf,Sweden,Zerg,3,0
Saturday November 19 2016,147948,PtitDrogo,France,Protoss,Neeb,United States,Protoss,3,1
Saturday November 19 2016,147951,Neeb,United States,Protoss,SortOf,Sweden,Zerg,2,3
Saturday November 19 2016,147955,Snute,Norway,Zerg,Solar,Korea Republic of,Zerg,0,3
Saturday November 19 2016,147952,PtitDrogo,France,Protoss,SortOf,Sweden,Zerg,1,3
Saturday November 19 2016,147956,MarineLorD,France,Terran,Rogue,Korea Republic of,Zerg,0,3
Saturday November 19 2016,147963,Patience,Korea Republic of,Protoss,TY,Korea Republic of,Terran,3,1
Saturday November 19 2016,147957,Snute,Norway,Zerg,Rogue,Korea Republic of,Zerg,1,3
Saturday November 19 2016,147958,Stats,Korea Republic of,Protoss,Namshar,Sweden,Zerg,3,0
Saturday November 19 2016,147959,sOs.sc2,Korea Republic of,Protoss,Elazer,Poland,Zerg,3,1
Saturday November 19 2016,147964,Zest,Korea Republic of,Protoss,uThermal,Netherlands,Terran,3,2
Saturday November 19 2016,147960,sOs.sc2,Korea Republic of,Protoss,Stats,Korea Republic of,Protoss,3,1
Saturday November 19 2016,147965,Patience,Korea Republic of,Protoss,Zest,Korea Republic of,Protoss,3,2
Saturday November 19 2016,147961,Namshar,Sweden,Zerg,Elazer,Poland,Zerg,3,2
Saturday November 19 2016,147966,TY,Korea Republic of,Terran,uThermal,Netherlands,Terran,3,0
Saturday November 19 2016,147967,Zest,Korea Republic of,Protoss,TY,Korea Republic of,Terran,3,2
Saturday November 19 2016,147962,Stats,Korea Republic of,Protoss,Namshar,Sweden,Zerg,3,0
Sunday November 20 2016,148052,aLive,Korea Republic of,Terran,Zest,Korea Republic of,Protoss,2,3
Sunday November 20 2016,148053,sOs.sc2,Korea Republic of,Protoss,Rogue,Korea Republic of,Zerg,1,3
Sunday November 20 2016,148054,Solar,Korea Republic of,Zerg,Stats,Korea Republic of,Protoss,1,3
Sunday November 20 2016,148055,Patience,Korea Republic of,Protoss,SortOf,Sweden,Zerg,3,2
Sunday November 20 2016,148056,Zest,Korea Republic of,Protoss,Rogue,Korea Republic of,Zerg,3,1
Sunday November 20 2016,148057,Stats,Korea Republic of,Protoss,Patience,Korea Republic of,Protoss,1,3
Sunday November 20 2016,148058,Zest,Korea Republic of,Protoss,Patience,Korea Republic of,Protoss,3,4
Wednesday December 14 2016,151341,Zest,Korea Republic of,Protoss,Leenock,Korea Republic of,Zerg,1,2
Wednesday December 14 2016,151341,Zest,Korea Republic of,Protoss,Leenock,Korea Republic of,Zerg,1,2
Wednesday December 14 2016,151347,Losira,Korea Republic of,Zerg,herO.kr,Korea Republic of,Protoss,2,1
Wednesday December 14 2016,151342,Trust,Korea Republic of,Protoss,soO,Korea Republic of,Zerg,0,2
Wednesday December 14 2016,151343,Leenock,Korea Republic of,Zerg,soO,Korea Republic of,Zerg,1,2
Wednesday December 14 2016,151348,INnoVation,Korea Republic of,Terran,Losira,Korea Republic of,Zerg,2,1
Wednesday December 14 2016,151344,Zest,Korea Republic of,Protoss,Trust,Korea Republic of,Protoss,1,2
Wednesday December 14 2016,151349,Stats,Korea Republic of,Protoss,herO.kr,Korea Republic of,Protoss,2,1
Wednesday December 14 2016,151345,Leenock,Korea Republic of,Zerg,Trust,Korea Republic of,Protoss,1,2
Wednesday December 14 2016,151350,Losira,Korea Republic of,Zerg,Stats,Korea Republic of,Protoss,1,2
Wednesday December 14 2016,151356,ByuN,Korea Republic of,Terran,iAsonu,China,Zerg,2,0
Wednesday December 14 2016,151351,Dark.Sc2,Korea Republic of,Zerg,Jjakji,Korea Republic of,Terran,2,0
Wednesday December 14 2016,151352,ByuL,Korea Republic of,Zerg,Classic,Korea Republic of,Protoss,1,2
Wednesday December 14 2016,151357,Maru,Korea Republic of,Terran,Solar,Korea Republic of,Zerg,2,0
Wednesday December 14 2016,151353,Dark.Sc2,Korea Republic of,Zerg,Classic,Korea Republic of,Protoss,2,0
Wednesday December 14 2016,151358,ByuN,Korea Republic of,Terran,Maru,Korea Republic of,Terran,1,2
Wednesday December 14 2016,151354,ByuL,Korea Republic of,Zerg,Jjakji,Korea Republic of,Terran,2,0
Wednesday December 14 2016,151359,iAsonu,China,Zerg,Solar,Korea Republic of,Zerg,2,1
Wednesday December 14 2016,151355,Classic,Korea Republic of,Protoss,ByuL,Korea Republic of,Zerg,1,2
Wednesday December 14 2016,151360,ByuN,Korea Republic of,Terran,iAsonu,China,Zerg,2,0
Thursday December 15 2016,152250,Maru,Korea Republic of,Terran,Stats,Korea Republic of,Protoss,1,3
Thursday December 15 2016,152249,INnoVation,Korea Republic of,Terran,Trust,Korea Republic of,Protoss,3,0
Thursday December 15 2016,152251,soO,Korea Republic of,Zerg,ByuL,Korea Republic of,Zerg,2,3
Thursday December 15 2016,152248,Dark.Sc2,Korea Republic of,Zerg,ByuN,Korea Republic of,Terran,3,2
Friday December 16 2016,152252,Dark.Sc2,Korea Republic of,Zerg,INnoVation,Korea Republic of,Terran,2,3
Saturday December 17 2016,152253,Stats,Korea Republic of,Protoss,ByuL,Korea Republic of,Zerg,3,2
Sunday December 18 2016,152254,INnoVation,Korea Republic of,Terran,Stats,Korea Republic of,Protoss,4,0
Saturday January 7 2017,153424,herO.kr,Korea Republic of,Protoss,NightMare.SC2,Korea Republic of,Protoss,2,0
Saturday January 7 2017,153425,Maru,Korea Republic of,Terran,GuMiho,Korea Republic of,Terran,2,0
Saturday January 7 2017,153426,herO.kr,Korea Republic of,Protoss,Maru,Korea Republic of,Terran,0,2
Saturday January 7 2017,153427,NightMare.SC2,Korea Republic of,Protoss,GuMiho,Korea Republic of,Terran,2,1
Saturday January 7 2017,153428,herO.kr,Korea Republic of,Protoss,NightMare.SC2,Korea Republic of,Protoss,2,0
Wednesday January 11 2017,153429,sOs.sc2,Korea Republic of,Protoss,Billowy,Korea Republic of,Protoss,0,2
Wednesday January 11 2017,153430,Curious,Korea Republic of,Zerg,soO,Korea Republic of,Zerg,0,2
Wednesday January 11 2017,153431,Billowy,Korea Republic of,Protoss,soO,Korea Republic of,Zerg,1,2
Wednesday January 11 2017,153432,sOs.sc2,Korea Republic of,Protoss,Curious,Korea Republic of,Zerg,2,0
Wednesday January 11 2017,153433,Billowy,Korea Republic of,Protoss,sOs.sc2,Korea Republic of,Protoss,1,2
Thursday January 12 2017,153654,XY - Stc2,China,Terran,Erik,Brazil,Zerg,2,1
Thursday January 12 2017,153652,Stephano,France,Zerg,Namshar,Sweden,Zerg,2,0
Thursday January 12 2017,153669,Maru,Korea Republic of,Terran,MarineLorD,France,Terran,2,0
