Date,Id,Player1,Player2,Score1,Score2
Tuesday June 26 2018,253934,Harstem,Bly,3,1
Thursday June 28 2018,251720,Mamuri,Spear.kr,2,4
Thursday June 28 2018,254039,RiSky.Sc2,Stephano,0,2
Thursday June 28 2018,254041,Zest,EonBlu,2,0
Thursday June 28 2018,254043,InZane,Harstem,0,2
Thursday June 28 2018,254047,Clem,Lambo,2,1
Thursday June 28 2018,254042,Clem,Stephano,0,2
Thursday June 28 2018,251721,StuN,Revival,0,4
Thursday June 28 2018,254053,Zest,Lambo,1,2
Thursday June 28 2018,254048,InZane,RiSky.Sc2,1,2
Thursday June 28 2018,254046,EonBlu,Harstem,0,2
Thursday June 28 2018,254051,EonBlu,RiSky.Sc2,0,2
Thursday June 28 2018,254050,Stephano,Lambo,0,2
Thursday June 28 2018,254052,Clem,InZane,2,0
Thursday June 28 2018,254049,Zest,Harstem,2,0
Thursday June 28 2018,254030,Lambo,InZane,2,0
Thursday June 28 2018,254045,Zest,Stephano,1,2
Thursday June 28 2018,254056,EonBlu,Clem,0,2
Thursday June 28 2018,254054,Harstem,RiSky.Sc2,2,0
Thursday June 28 2018,254035,Lambo,EonBlu,2,0
Thursday June 28 2018,254031,Harstem,Clem,2,1
Thursday June 28 2018,254055,Stephano,InZane,2,1
Thursday June 28 2018,254029,Zest,RiSky.Sc2,2,0
Thursday June 28 2018,254034,RiSky.Sc2,Clem,2,0
Thursday June 28 2018,254033,Zest,InZane,2,0
Thursday June 28 2018,254032,Stephano,EonBlu,2,0
Thursday June 28 2018,254040,Lambo,Harstem,2,0
Thursday June 28 2018,254391,ShadoWn,Bunny.kr,0,2
Thursday June 28 2018,254395,TLO,MaNa,1,2
Thursday June 28 2018,254389,Solar,Optimus.NED,2,0
Thursday June 28 2018,254387,YoGo,Namshar,0,2
Thursday June 28 2018,254044,RiSky.Sc2,Lambo,0,2
Thursday June 28 2018,254038,InZane,EonBlu,2,0
Thursday June 28 2018,254037,Zest,Clem,2,0
Thursday June 28 2018,254036,Harstem,Stephano,1,2
Thursday June 28 2018,254390,TLO,Namshar,2,1
Thursday June 28 2018,254394,Optimus.NED,Bunny.kr,0,2
Thursday June 28 2018,254396,ShadoWn,YoGo,2,0
Thursday June 28 2018,254401,Solar,MaNa,2,1
Thursday June 28 2018,254397,Solar,Bunny.kr,2,0
Thursday June 28 2018,254398,Namshar,MaNa,2,0
Thursday June 28 2018,254399,Optimus.NED,YoGo,2,0
Thursday June 28 2018,254400,TLO,ShadoWn,2,0
Friday June 29 2018,254404,Optimus.NED,TLO,1,2
Friday June 29 2018,254404,Optimus.NED,TLO,1,2
Friday June 29 2018,254378,MaNa,ShadoWn,2,0
Friday June 29 2018,254402,Bunny.kr,YoGo,2,0
Friday June 29 2018,254403,Namshar,ShadoWn,2,0
Friday June 29 2018,254377,Solar,YoGo,2,0
Friday June 29 2018,254379,Bunny.kr,TLO,2,0
Friday June 29 2018,254383,MaNa,Optimus.NED,2,0
Friday June 29 2018,254380,Namshar,Optimus.NED,2,0
Friday June 29 2018,254381,Solar,ShadoWn,2,0
Friday June 29 2018,254382,YoGo,TLO,0,2
Friday June 29 2018,254388,MaNa,Bunny.kr,1,2
Friday June 29 2018,254384,Bunny.kr,Namshar,2,1
Friday June 29 2018,254385,Solar,TLO,2,0
Friday June 29 2018,254392,YoGo,MaNa,0,2
Friday June 29 2018,254796,BreaKingGG,Jieshi (Mystery),1,3
Friday June 29 2018,254797,Cyan,XY - Stc2,3,1
Friday June 29 2018,254798,Shana.SC2,Xigua,3,2
Friday June 29 2018,254799,TooDming,Firefly.sc2,3,2
Friday June 29 2018,254800,Jieshi (Mystery),Cyan,1,3
Friday June 29 2018,254561,Hellraiser,HeRoMaRinE,0,2
Friday June 29 2018,254557,FeaR.SC2,PtitDrogo,0,2
Friday June 29 2018,254571,soO,Elazer,2,0
Friday June 29 2018,254560,DeMuslim,PtitDrogo,0,2
Friday June 29 2018,254565,DeMuslim,Elazer,0,2
Friday June 29 2018,254564,MMA,HeRoMaRinE,1,2
Friday June 29 2018,254559,soO,MMA,2,1
Friday June 29 2018,254566,Hellraiser,FeaR.SC2,2,1
Friday June 29 2018,254801,Shana.SC2,TooDming,2,3
Friday June 29 2018,254570,DeMuslim,Hellraiser,2,1
Friday June 29 2018,254567,soO,HeRoMaRinE,2,0
Friday June 29 2018,254569,MMA,FeaR.SC2,2,0
Friday June 29 2018,254568,PtitDrogo,Elazer,0,2
Friday June 29 2018,254803,Jieshi (Mystery),Shana.SC2,0,3
Friday June 29 2018,254572,HeRoMaRinE,FeaR.SC2,2,0
Friday June 29 2018,254574,MMA,DeMuslim,2,0
Friday June 29 2018,254548,Elazer,Hellraiser,2,1
Friday June 29 2018,254803,Jieshi (Mystery),Shana.SC2,0,3
Friday June 29 2018,254549,HeRoMaRinE,DeMuslim,2,0
Friday June 29 2018,254553,Elazer,MMA,2,0
Friday June 29 2018,254547,soO,FeaR.SC2,2,0
Friday June 29 2018,254573,PtitDrogo,Hellraiser,1,2
Friday June 29 2018,254558,Elazer,HeRoMaRinE,1,2
Friday June 29 2018,254550,PtitDrogo,MMA,1,2
Friday June 29 2018,254551,soO,Hellraiser,2,0
Friday June 29 2018,254552,FeaR.SC2,DeMuslim,1,2
Friday June 29 2018,254554,HeRoMaRinE,PtitDrogo,2,0
Friday June 29 2018,254555,soO,DeMuslim,2,0
Friday June 29 2018,254556,Hellraiser,MMA,2,0
Friday June 29 2018,254597,Patience,Gerald,2,1
Friday June 29 2018,254562,FeaR.SC2,Elazer,0,2
Friday June 29 2018,254594,FanTaSy,Gerald,2,0
Friday June 29 2018,254598,Zanster,FanTaSy,0,2
Friday June 29 2018,254596,Snute,uThermal,1,2
Friday June 29 2018,254599,INnoVation,uThermal,2,0
Friday June 29 2018,254588,Zanster,Snute,0,2
Friday June 29 2018,254595,INnoVation,PartinG,0,2
Friday June 29 2018,254592,Patience,PartinG,2,1
Friday June 29 2018,254585,Gerald,Snute,0,2
Friday June 29 2018,254593,Zanster,uThermal,1,2
Friday June 29 2018,254587,INnoVation,Patience,2,0
Friday June 29 2018,254589,FanTaSy,PartinG,0,2
Friday June 29 2018,254576,uThermal,FanTaSy,0,2
Friday June 29 2018,254602,Patience,Zanster,2,1
Friday June 29 2018,254591,INnoVation,Snute,1,2
Friday June 29 2018,254600,PartinG,Gerald,2,0
Friday June 29 2018,254581,uThermal,Patience,0,2
Friday June 29 2018,254577,PartinG,Zanster,2,1
Friday June 29 2018,254601,Snute,FanTaSy,0,2
Friday June 29 2018,254575,INnoVation,Gerald,2,0
Friday June 29 2018,254580,Gerald,Zanster,0,2
Friday June 29 2018,254579,INnoVation,FanTaSy,2,1
Friday June 29 2018,254578,Snute,Patience,1,2
Friday June 29 2018,254586,uThermal,PartinG,0,2
Saturday June 30 2018,254583,INnoVation,Zanster,2,0
Saturday June 30 2018,254584,FanTaSy,Patience,2,1
Saturday June 30 2018,254590,Gerald,uThermal,2,0
Saturday June 30 2018,254582,PartinG,Snute,2,1
Saturday June 30 2018,254802,Cyan,TooDming,4,0
Saturday June 30 2018,254943,Lambo,HeRoMaRinE,3,0
Saturday June 30 2018,254944,PartinG,Stephano,2,3
Saturday June 30 2018,254945,soO,Bunny.kr,3,1
Saturday June 30 2018,254946,Solar,INnoVation,3,0
Saturday June 30 2018,254954,HeRoMaRinE,Zest,1,3
Saturday June 30 2018,254955,PartinG,FanTaSy,3,1
Saturday June 30 2018,254956,Bunny.kr,Harstem,3,2
Saturday June 30 2018,254957,INnoVation,Patience,3,0
Sunday July 1 2018,251723,Spear.kr,Revival,4,2
Sunday July 1 2018,251722,Prince.kr,Rookie.kr,4,2
Sunday July 1 2018,254958,Zest,PartinG,3,1
Sunday July 1 2018,254959,Bunny.kr,INnoVation,1,3
Sunday July 1 2018,251724,Prince.kr,Spear.kr,4,3
Sunday July 1 2018,254948,soO,Solar,3,1
Sunday July 1 2018,254947,Lambo,Stephano,3,0
Sunday July 1 2018,254960,Solar,Zest,3,0
Sunday July 1 2018,254961,Stephano,INnoVation,1,3
Sunday July 1 2018,254962,Solar,INnoVation,2,3
Sunday July 1 2018,254949,Lambo,soO,2,3
Sunday July 1 2018,254963,Lambo,INnoVation,0,3
Monday July 2 2018,254964,soO,INnoVation,3,4
Wednesday July 4 2018,255664,Classic,Reynor,2,0
Wednesday July 4 2018,255668,Reynor,Classic,2,0
Wednesday July 4 2018,255665,Ryung,sOs.sc2,0,2
Wednesday July 4 2018,255666,Classic,sOs.sc2,0,2
Wednesday July 4 2018,255667,Reynor,Ryung,2,0
Saturday July 7 2018,255787,Maru,Forte,2,0
Saturday July 7 2018,255788,Leenock,Dear,2,0
Saturday July 7 2018,255789,Maru,Leenock,2,1
Saturday July 7 2018,255790,Forte,Dear,1,2
Saturday July 7 2018,255791,Leenock,Dear,2,0
Saturday July 7 2018,256089,Impact,herO.kr,1,2
Saturday July 7 2018,256090,Dear,Prince.kr,2,0
Saturday July 7 2018,256085,Impact,Prince.kr,2,0
Saturday July 7 2018,256086,herO.kr,Dear,0,2
Saturday July 7 2018,256087,Impact,Dear,2,1
Saturday July 7 2018,256088,Prince.kr,herO.kr,0,2
Sunday July 8 2018,256096,Zest,Trap,2,0
Sunday July 8 2018,256095,aLive,GuMiho,2,0
Sunday July 8 2018,256091,aLive,Trap,0,2
Sunday July 8 2018,256092,GuMiho,Zest,1,2
Sunday July 8 2018,256094,Trap,GuMiho,1,2
Sunday July 8 2018,256093,aLive,Zest,2,1
Monday July 9 2018,255496,PtitDrogo,Clem,4,1
Monday July 9 2018,255495,CripSeiL,Clem,0,3
Monday July 9 2018,255494,ShadoWn,PtitDrogo,0,3
Monday July 9 2018,255493,Clem,Abbadon,1,0
Monday July 9 2018,255492,DnS,CripSeiL,0,3
Monday July 9 2018,255490,Denver,ShadoWn,1,3
Monday July 9 2018,255491,PtitDrogo,FireFoX.fr,3,1
Monday July 9 2018,256238,Dear,aLive,4,2
Monday July 9 2018,256239,Zest,Impact,1,4
Tuesday July 10 2018,256241,aLive,Zest,0,4
Tuesday July 10 2018,256240,Dear,Impact,3,5
Wednesday July 11 2018,256429,Stats,Hurricane,2,0
Wednesday July 11 2018,256430,Cure,INnoVation,0,2
Wednesday July 11 2018,256431,Stats,INnoVation,0,2
Wednesday July 11 2018,256432,Hurricane,Cure,0,2
Wednesday July 11 2018,256433,Stats,Cure,2,0
Thursday July 12 2018,256497,ShoWTimE.,MiNiCrow,2,0
Thursday July 12 2018,256516,ShadoWn,Elie,2,0
Thursday July 12 2018,256540,Hellraiser,Wardi,2,0
Thursday July 12 2018,256563,TLO,Snoxtar,2,0
Thursday July 12 2018,256564,kauP,Light.ro,1,2
Thursday July 12 2018,256581,NXZ,souL,0,2
Thursday July 12 2018,256582,YoGo,PappiJoe,1,2
Thursday July 12 2018,256582,YoGo,PappiJoe,1,2
Thursday July 12 2018,256492,Optimus.NED,Ryosis,2,0
Thursday July 12 2018,256509,Nerchio,Garitos,2,0
Thursday July 12 2018,256510,Reynor,ArT.Sc2,2,0
Thursday July 12 2018,256515,Lambo,Jehuty,2,0
Thursday July 12 2018,256516,ShadoWn,Elie,2,0
Thursday July 12 2018,256533,Bly,EonBlu,2,0
Thursday July 12 2018,256534,InZane,Spazymazy,2,0
Thursday July 12 2018,256539,MaSa,LucifroN.sc2,2,0
Thursday July 12 2018,256540,Hellraiser,Wardi,2,0
Thursday July 12 2018,256552,RiSky.Sc2,LilleKanin,1,2
Thursday July 12 2018,256557,PtitDrogo,Akelarre,2,0
Thursday July 12 2018,256558,Rushcrazy,AlaSReformed,2,0
Thursday July 12 2018,256563,TLO,Snoxtar,2,0
Thursday July 12 2018,256575,SortOf,ret,2,0
Thursday July 12 2018,256576,Zanster,SpaceMarine,2,0
Thursday July 12 2018,256581,NXZ,souL,0,2
Thursday July 12 2018,256491,Neeb,Okaneby,2,0
Thursday July 12 2018,256522,Denver,Mamba (Swiss),1,2
Thursday July 12 2018,256545,Stephano,Vortix,1,2
Thursday July 12 2018,256498,Gerald,Elroye,1,2
Thursday July 12 2018,256546,Rail,JackO,2,0
Thursday July 12 2018,256547,Vortix,Rail,0,2
Thursday July 12 2018,256548,Stephano,JackO,2,0
Thursday July 12 2018,256494,Okaneby,Ryosis,1,2
Thursday July 12 2018,256493,Neeb,Optimus.NED,2,0
Thursday July 12 2018,256512,Garitos,ArT.Sc2,0,2
Thursday July 12 2018,256517,Lambo,ShadoWn,1,2
Thursday July 12 2018,256518,Jehuty,Elie,2,0
Thursday July 12 2018,256536,EonBlu,Spazymazy,2,0
Thursday July 12 2018,256541,MaSa,Hellraiser,1,2
Thursday July 12 2018,256542,LucifroN.sc2,Wardi,2,0
Thursday July 12 2018,256554,Rommeo,RiSky.Sc2,0,2
Thursday July 12 2018,256577,SortOf,Zanster,0,2
Thursday July 12 2018,256578,ret,SpaceMarine,1,2
Thursday July 12 2018,256583,souL,PappiJoe,2,1
Thursday July 12 2018,256578,ret,SpaceMarine,1,2
Thursday July 12 2018,256512,Garitos,ArT.Sc2,0,2
Thursday July 12 2018,256517,Lambo,ShadoWn,1,2
Thursday July 12 2018,256536,EonBlu,Spazymazy,2,0
Thursday July 12 2018,256541,MaSa,Hellraiser,1,2
Thursday July 12 2018,256577,SortOf,Zanster,0,2
Thursday July 12 2018,256565,TLO,Light.ro,2,0
Thursday July 12 2018,256499,ShoWTimE.,Elroye,2,0
Thursday July 12 2018,256500,MiNiCrow,Gerald,2,0
Thursday July 12 2018,256572,MediamanoEZ,Majestic,0,2
Thursday July 12 2018,256571,Harstem,Clem,2,0
Thursday July 12 2018,256566,Snoxtar,kauP,2,1
Thursday July 12 2018,256549,Vortix,Stephano,2,1
Thursday July 12 2018,256495,Optimus.NED,Ryosis,2,0
Thursday July 12 2018,256519,Lambo,Jehuty,2,0
Thursday July 12 2018,256523,HeRoMaRinE,Mamba (Swiss),2,0
Thursday July 12 2018,256513,Nerchio,ArT.Sc2,2,0
Thursday July 12 2018,256507,DeMuslim,Souleer,2,0
Thursday July 12 2018,256579,SortOf,SpaceMarine,2,0
